site_id,site_latitude,site_longitude,year_month,year,month,target_area_precip_mm,control_area_precip_mm,target_area_seeded,bogus_control,state,project_name
site_043,40.15,254.5,2012-08,2012,8,21.545,56.356,False,False,colorado,
site_043,40.15,254.5,2012-09,2012,9,56.12,30.237,False,False,colorado,
site_043,40.15,254.5,2012-10,2012,10,37.311,27.655,False,False,colorado,
site_043,40.15,254.5,2012-11,2012,11,3.867,7.86,False,False,colorado,
site_043,40.15,254.5,2012-12,2012,12,41.0412,38.989,False,False,colorado,
site_043,40.15,254.5,2013-01,2013,1,11.993,13.435,False,False,colorado,
site_043,40.15,254.5,2013-02,2013,2,28.514,40.557,False,False,colorado,
site_043,40.15,254.5,2013-03,2013,3,53.018,61.294,False,False,colorado,
site_043,40.15,254.5,2013-04,2013,4,120.2,95.4,False,False,colorado,
site_043,40.15,254.5,2013-05,2013,5,85.571,79.124,False,False,colorado,
site_043,40.15,254.5,2013-06,2013,6,13.852,4.865,False,False,colorado,
site_043,40.15,254.5,2013-07,2013,7,106.03,71.113,False,False,colorado,
site_043,40.15,254.5,2013-08,2013,8,74.822,73.177,False,False,colorado,
site_043,40.15,254.5,2013-09,2013,9,317.66,122.542,False,False,colorado,
site_043,40.15,254.5,2013-10,2013,10,43.139,39.547,False,False,colorado,
site_043,40.15,254.5,2013-11,2013,11,21.86,28.42,False,False,colorado,
site_043,40.15,254.5,2013-12,2013,12,30.088,41.8,False,False,colorado,
site_043,40.15,254.5,2014-01,2014,1,63.922,91.172,False,False,colorado,
site_043,40.15,254.5,2014-02,2014,2,72.796,75.725,False,False,colorado,
site_043,40.15,254.5,2014-03,2014,3,52.605,67.601,False,False,colorado,
site_043,40.15,254.5,2014-04,2014,4,48.043,61.029,False,False,colorado,
site_043,40.15,254.5,2014-05,2014,5,121.266,88.519,False,False,colorado,
site_043,40.15,254.5,2014-06,2014,6,9.544,8.078,False,False,colorado,
site_043,40.15,254.5,2014-07,2014,7,109.968,63.255,False,False,colorado,
site_043,40.15,254.5,2014-08,2014,8,34.762,60.529,False,False,colorado,
site_043,40.15,254.5,2014-09,2014,9,45.645,57.236,False,False,colorado,
site_043,40.15,254.5,2014-10,2014,10,41.999,33.849,False,False,colorado,
site_043,40.15,254.5,2014-11,2014,11,36.746,48.836,False,False,colorado,
site_043,40.15,254.5,2014-12,2014,12,45.627,54.457,False,False,colorado,
site_043,40.15,254.5,2015-01,2015,1,20.042,28.477,False,False,colorado,
site_043,40.15,254.5,2015-02,2015,2,81.045,59.107,False,False,colorado,
site_043,40.15,254.5,2015-03,2015,3,31.216,34.745,False,False,colorado,
site_043,40.15,254.5,2015-04,2015,4,127.463,100.722,False,False,colorado,
site_043,40.15,254.5,2015-05,2015,5,161.405,112.202,False,False,colorado,
site_043,40.15,254.5,2015-06,2015,6,47.226,33.73,False,False,colorado,
site_043,40.15,254.5,2015-07,2015,7,85.607,68.82,False,False,colorado,
site_043,40.15,254.5,2015-08,2015,8,28.209,26.923,False,False,colorado,
site_043,40.15,254.5,2015-09,2015,9,12.958,13.656,False,False,colorado,
site_043,40.15,254.5,2015-10,2015,10,75.973,58.897,False,False,colorado,
site_043,40.15,254.5,2015-11,2015,11,51.238,59.024,False,False,colorado,
site_043,40.15,254.5,2015-12,2015,12,41.941,46.936,False,False,colorado,
site_043,40.15,254.5,2016-01,2016,1,19.432,27.837,False,False,colorado,
site_043,40.15,254.5,2016-02,2016,2,54.121,37.522,False,False,colorado,
site_043,40.15,254.5,2016-03,2016,3,83.863,61.629,False,False,colorado,
site_043,40.15,254.5,2016-04,2016,4,93.573,90.151,False,False,colorado,
site_043,40.15,254.5,2016-05,2016,5,66.412,44.229,False,False,colorado,
site_043,40.15,254.5,2016-06,2016,6,28.748,27.718,False,False,colorado,
site_043,40.15,254.5,2016-07,2016,7,16.675,36.845,False,False,colorado,
site_043,40.15,254.5,2016-08,2016,8,70.127,68.647,False,False,colorado,
site_043,40.15,254.5,2016-09,2016,9,13.048,18.828,False,False,colorado,
site_043,40.15,254.5,2016-10,2016,10,21.074,18.08,False,False,colorado,
site_043,40.15,254.5,2016-11,2016,11,24.313,23.109,False,False,colorado,
site_043,40.15,254.5,2016-12,2016,12,74.715,79.273,False,False,colorado,
site_043,40.15,254.5,2017-01,2017,1,105.752,103.411,False,False,colorado,
site_043,40.15,254.5,2017-02,2017,2,53.225,38.226,False,False,colorado,
site_043,40.15,254.5,2017-03,2017,3,40.648,50.373,False,False,colorado,
site_043,40.15,254.5,2017-04,2017,4,88.453,67.278,False,False,colorado,
site_043,40.15,254.5,2017-05,2017,5,155.727,80.497,False,False,colorado,
site_043,40.15,254.5,2017-06,2017,6,15.347,9.456,False,False,colorado,
site_043,40.15,254.5,2017-07,2017,7,62.223,73.979,False,False,colorado,
site_043,40.15,254.5,2017-08,2017,8,68.877,52.096,False,False,colorado,
site_043,40.15,254.5,2017-09,2017,9,51.132,50.519,False,False,colorado,
site_043,40.15,254.5,2017-10,2017,10,57.918,59.017,False,False,colorado,
site_043,40.15,254.5,2017-11,2017,11,51.755,23.881,False,False,colorado,
site_043,40.15,254.5,2017-12,2017,12,31.58,41.742,False,False,colorado,
site_043,40.15,254.5,2018-01,2018,1,23.983,39.624,False,False,colorado,
site_043,40.15,254.5,2018-02,2018,2,49.171,43.179,False,False,colorado,
site_043,40.15,254.5,2018-03,2018,3,43.28,48.809,False,False,colorado,
site_043,40.15,254.5,2018-04,2018,4,59.029,66.353,False,False,colorado,
site_043,40.15,254.5,2018-05,2018,5,84.213,42.497,False,False,colorado,
site_043,40.15,254.5,2018-06,2018,6,36.478,13.058,False,False,colorado,
site_043,40.15,254.5,2018-07,2018,7,50.766,32.037,False,False,colorado,
site_043,40.15,254.5,2018-08,2018,8,17.638,23.231,False,False,colorado,
site_043,40.15,254.5,2018-09,2018,9,8.959,19.885,False,False,colorado,
site_043,40.15,254.5,2018-10,2018,10,69.081,50.603,False,False,colorado,
site_043,40.15,254.5,2018-11,2018,11,44.014,44.036,False,False,colorado,
site_043,40.15,254.5,2018-12,2018,12,8.384,20.695,False,False,colorado,
site_043,40.15,254.5,2019-01,2019,1,36.684,54.374,False,False,colorado,
site_043,40.15,254.5,2019-02,2019,2,31.745,40.64,False,False,colorado,
site_043,40.15,254.5,2019-03,2019,3,103.242,108.31,False,False,colorado,
site_043,40.15,254.5,2019-04,2019,4,65.206,68.881,False,False,colorado,
site_043,40.15,254.5,2019-05,2019,5,95.226,74.324,False,False,colorado,
site_043,40.15,254.5,2019-06,2019,6,64.578,36.313,False,False,colorado,
site_043,40.15,254.5,2019-07,2019,7,52.076,26.01,False,False,colorado,
site_043,40.15,254.5,2019-08,2019,8,41.529,40.954,False,False,colorado,
site_043,40.15,254.5,2019-09,2019,9,29.318,20.873,False,False,colorado,
site_043,40.15,254.5,2019-10,2019,10,63.241,53.781,False,False,colorado,
site_043,40.15,254.5,2019-11,2019,11,43.94,31.81,False,False,colorado,
site_043,40.15,254.5,2019-12,2019,12,30.22,44.226,False,False,colorado,
site_043,40.15,254.5,2020-01,2020,1,13.911,26.2,False,False,colorado,
site_043,40.15,254.5,2020-02,2020,2,62.318,95.593,False,False,colorado,
site_043,40.15,254.5,2020-03,2020,3,70.922,51.542,False,False,colorado,
site_043,40.15,254.5,2020-04,2020,4,85.481,55.768,False,False,colorado,
site_043,40.15,254.5,2020-05,2020,5,35.524,27.147,False,False,colorado,
site_043,40.15,254.5,2020-06,2020,6,38.994,47.212,False,False,colorado,
site_043,40.15,254.5,2020-07,2020,7,26.915,46.256,False,False,colorado,
site_043,40.15,254.5,2020-08,2020,8,28.156,16.848,False,False,colorado,
site_043,40.15,254.5,2020-09,2020,9,31.342,17.744,False,False,colorado,
site_043,40.15,254.5,2020-10,2020,10,27.106,24.559,False,False,colorado,
site_043,40.15,254.5,2020-11,2020,11,30.639,49.289,False,False,colorado,
site_043,40.15,254.5,2020-12,2020,12,23.435,28.534,False,False,colorado,
site_043,40.15,254.5,2021-01,2021,1,16.725399,18.5345,False,False,colorado,
site_043,40.15,254.5,2021-02,2021,2,53.257797,52.2808,False,False,colorado,
site_043,40.15,254.5,2021-03,2021,3,100.5766,86.020195,False,False,colorado,
site_043,40.15,254.5,2021-04,2021,4,96.5468,57.3317,False,False,colorado,
site_043,40.15,254.5,2021-05,2021,5,116.8162,71.2465,False,False,colorado,
site_043,40.15,254.5,2021-06,2021,6,58.8573,37.26,False,False,colorado,
site_043,40.15,254.5,2021-07,2021,7,71.2884,80.783,False,False,colorado,
site_043,40.15,254.5,2021-08,2021,8,57.369797,55.1293,False,False,colorado,
site_043,40.15,254.5,2021-09,2021,9,18.8997,18.2355,False,False,colorado,
site_043,40.15,254.5,2021-10,2021,10,13.595799,37.8763,False,False,colorado,
site_043,40.15,254.5,2021-11,2021,11,18.1029,29.0374,False,False,colorado,
site_043,40.15,254.5,2021-12,2021,12,52.9773,58.1534,False,False,colorado,
site_043,40.15,254.5,2022-01,2022,1,75.9235,53.2609,False,False,colorado,
site_043,40.15,254.5,2022-02,2022,2,44.7137,34.5494,False,False,colorado,
site_043,40.15,254.5,2022-03,2022,3,48.0523,57.8051,False,False,colorado,
site_043,40.15,254.5,2022-04,2022,4,28.1549,47.220497,False,False,colorado,
site_043,40.15,254.5,2022-05,2022,5,101.7605,72.671196,False,False,colorado,
site_043,40.15,254.5,2022-06,2022,6,41.8331,37.5235,False,False,colorado,
site_043,40.15,254.5,2022-07,2022,7,70.9898,73.251396,False,False,colorado,
site_043,40.15,254.5,2022-08,2022,8,83.0395,104.108795,False,False,colorado,
site_043,40.15,254.5,2022-09,2022,9,23.0434,22.2971,False,False,colorado,
site_043,40.15,254.5,2022-10,2022,10,24.3398,37.651897,False,False,colorado,
site_043,40.15,254.5,2022-11,2022,11,46.793697,47.2864,False,False,colorado,
site_043,40.15,254.5,2022-12,2022,12,48.8052,63.5178,False,False,colorado,
site_043,40.15,254.5,2023-01,2023,1,45.4104,71.042496,False,False,colorado,
site_043,40.15,254.5,2023-02,2023,2,27.8779,39.4671,False,False,colorado,
site_043,40.15,254.5,2023-03,2023,3,37.621998,62.916298,False,False,colorado,
site_043,40.15,254.5,2023-04,2023,4,60.7479,60.090298,False,False,colorado,
site_043,40.15,254.5,2023-05,2023,5,93.1735,70.4519,False,False,colorado,
site_043,40.15,254.5,2023-06,2023,6,94.8769,58.524097,False,False,colorado,
site_043,40.15,254.5,2023-07,2023,7,56.6605,23.289099,False,False,colorado,
site_043,40.15,254.5,2023-08,2023,8,98.5933,92.650894,False,False,colorado,
site_043,40.15,254.5,2023-09,2023,9,55.7254,38.0314,False,False,colorado,
site_043,40.15,254.5,2023-10,2023,10,23.012,37.377098,False,False,colorado,
site_043,40.15,254.5,2023-11,2023,11,22.33,21.8235,False,False,colorado,
site_043,40.15,254.5,2023-12,2023,12,43.234,53.599,True,False,colorado,
site_043,40.15,254.5,2024-01,2024,1,46.5118,91.7484,True,False,colorado,
site_043,40.15,254.5,2024-02,2024,2,38.8833,68.6324,True,False,colorado,
site_043,40.15,254.5,2024-03,2024,3,127.080696,86.3474,True,False,colorado,
site_043,40.15,254.5,2024-04,2024,4,88.5409,89.488495,True,False,colorado,
site_043,40.15,254.5,2024-05,2024,5,32.8129,64.103,False,False,colorado,
site_043,40.15,254.5,2024-06,2024,6,19.2871,30.3863,False,False,colorado,
site_043,40.15,254.5,2024-07,2024,7,29.176498,37.9302,False,False,colorado,
site_043,40.15,254.5,2024-08,2024,8,53.6661,56.149998,False,False,colorado,
site_043,40.15,254.5,2024-09,2024,9,30.6854,27.5269,False,False,colorado,
site_043,40.15,254.5,2024-10,2024,10,7.9539,27.5182,False,False,colorado,
site_043,40.15,254.5,2024-11,2024,11,72.1253,86.1353,True,False,colorado,
site_043,40.15,254.5,2024-12,2024,12,21.842999,55.1186,True,False,colorado,
site_043,40.15,254.5,2025-01,2025,1,47.3279,45.2473,True,False,colorado,
site_043,40.15,254.5,2025-02,2025,2,39.804,74.9999,True,False,colorado,
site_043,40.15,254.5,2025-03,2025,3,40.562298,62.6167,True,False,colorado,
site_043,40.15,254.5,2025-04,2025,4,41.2339,41.727398,True,False,colorado,
site_043,40.15,254.5,2025-05,2025,5,101.100494,80.774796,False,False,colorado,
site_043,40.15,254.5,2025-06,2025,6,38.4176,22.1624,False,False,colorado,
site_043,40.15,254.5,2025-07,2025,7,42.829,42.574,False,False,colorado,
site_043,40.15,254.5,2025-08,2025,8,40.887,51.224,False,False,colorado,
site_043,40.15,254.5,2025-09,2025,9,65.57,37.218,False,False,colorado,
site_043,40.15,254.5,2025-10,2025,10,28.043,44.196,False,False,colorado,
site_043,40.15,254.5,2025-11,2025,11,7.554,20.486,False,False,colorado,
site_043,40.15,254.5,2025-12,2025,12,37.896,54.674,False,False,colorado,
site_044,40.76,248.11,2000-01,2000,1,56.434,85.34833,False,False,idaho,
site_044,40.76,248.11,2000-02,2000,2,70.738,98.11367,False,False,idaho,
site_044,40.76,248.11,2000-03,2000,3,30.182,46.69867,False,False,idaho,
site_044,40.76,248.11,2000-04,2000,4,20.76,29.303667,False,False,idaho,
site_044,40.76,248.11,2000-05,2000,5,49.656,47.518665,False,False,idaho,
site_044,40.76,248.11,2000-06,2000,6,2.712,8.301001,False,False,idaho,
site_044,40.76,248.11,2000-07,2000,7,13.246,6.6523337,False,False,idaho,
site_044,40.76,248.11,2000-08,2000,8,33.706,34.241665,False,False,idaho,
site_044,40.76,248.11,2000-09,2000,9,41.038,43.23033,False,False,idaho,
site_044,40.76,248.11,2000-10,2000,10,51.554,77.24067,False,False,idaho,
site_044,40.76,248.11,2000-11,2000,11,34.007,33.785,False,False,idaho,
site_044,40.76,248.11,2000-12,2000,12,28.939,44.58433,False,False,idaho,
site_044,40.76,248.11,2001-01,2001,1,19.922,24.553335,False,False,idaho,
site_044,40.76,248.11,2001-02,2001,2,30.687,45.133,False,False,idaho,
site_044,40.76,248.11,2001-03,2001,3,46.897,42.26167,False,False,idaho,
site_044,40.76,248.11,2001-04,2001,4,59.985,69.103004,False,False,idaho,
site_044,40.76,248.11,2001-05,2001,5,8.527,16.791666,False,False,idaho,
site_044,40.76,248.11,2001-06,2001,6,25.362,29.755,False,False,idaho,
site_044,40.76,248.11,2001-07,2001,7,23.478,31.788336,False,False,idaho,
site_044,40.76,248.11,2001-08,2001,8,26.078,12.401666,False,False,idaho,
site_044,40.76,248.11,2001-09,2001,9,4.964,14.106334,False,False,idaho,
site_044,40.76,248.11,2001-10,2001,10,28.811,38.208004,False,False,idaho,
site_044,40.76,248.11,2001-11,2001,11,105.093,96.99233,True,False,idaho,
site_044,40.76,248.11,2001-12,2001,12,38.913,84.254,True,False,idaho,
site_044,40.76,248.11,2002-01,2002,1,20.549,48.796665,True,False,idaho,
site_044,40.76,248.11,2002-02,2002,2,8.058,23.550667,True,False,idaho,
site_044,40.76,248.11,2002-03,2002,3,80.508,70.605,True,False,idaho,
site_044,40.76,248.11,2002-04,2002,4,64.128,66.72833,True,False,idaho,
site_044,40.76,248.11,2002-05,2002,5,17.845,25.087334,False,False,idaho,
site_044,40.76,248.11,2002-06,2002,6,4.267,10.754001,False,False,idaho,
site_044,40.76,248.11,2002-07,2002,7,9.674,8.76,False,False,idaho,
site_044,40.76,248.11,2002-08,2002,8,2.911,4.9873333,False,False,idaho,
site_044,40.76,248.11,2002-09,2002,9,40.91,39.86333,False,False,idaho,
site_044,40.76,248.11,2002-10,2002,10,22.816,29.051332,False,False,idaho,
site_044,40.76,248.11,2002-11,2002,11,14.982,36.121334,True,False,idaho,
site_044,40.76,248.11,2002-12,2002,12,14.169,61.105,True,False,idaho,
site_044,40.76,248.11,2003-01,2003,1,20.721,52.32967,True,False,idaho,
site_044,40.76,248.11,2003-02,2003,2,29.77,44.115337,True,False,idaho,
site_044,40.76,248.11,2003-03,2003,3,37.722,64.562,True,False,idaho,
site_044,40.76,248.11,2003-04,2003,4,58.672,64.86466,True,False,idaho,
site_044,40.76,248.11,2003-05,2003,5,50.274,46.265667,False,False,idaho,
site_044,40.76,248.11,2003-06,2003,6,17.27,13.352333,False,False,idaho,
site_044,40.76,248.11,2003-07,2003,7,8.358,10.516334,False,False,idaho,
site_044,40.76,248.11,2003-08,2003,8,13.66,20.309668,False,False,idaho,
site_044,40.76,248.11,2003-09,2003,9,24.874,19.130335,False,False,idaho,
site_044,40.76,248.11,2003-10,2003,10,5.115,9.334,False,False,idaho,
site_044,40.76,248.11,2003-11,2003,11,54.505,64.95066,True,False,idaho,
site_044,40.76,248.11,2003-12,2003,12,109.407,122.478004,True,False,idaho,
site_044,40.76,248.11,2004-01,2004,1,12.199,48.29067,True,False,idaho,
site_044,40.76,248.11,2004-02,2004,2,67.915,77.69201,True,False,idaho,
site_044,40.76,248.11,2004-03,2004,3,31.16,28.468,True,False,idaho,
site_044,40.76,248.11,2004-04,2004,4,58.745,49.909668,True,False,idaho,
site_044,40.76,248.11,2004-05,2004,5,32.481,53.806,False,False,idaho,
site_044,40.76,248.11,2004-06,2004,6,17.045,23.213667,False,False,idaho,
site_044,40.76,248.11,2004-07,2004,7,30.708,31.518,False,False,idaho,
site_044,40.76,248.11,2004-08,2004,8,9.506,23.953667,False,False,idaho,
site_044,40.76,248.11,2004-09,2004,9,24.439,36.159668,False,False,idaho,
site_044,40.76,248.11,2004-10,2004,10,69.647,106.40167,False,False,idaho,
site_044,40.76,248.11,2004-11,2004,11,48.016,35.451664,True,False,idaho,
site_044,40.76,248.11,2004-12,2004,12,5.953,52.164337,True,False,idaho,
site_044,40.76,248.11,2005-01,2005,1,30.787,57.32033,True,False,idaho,
site_044,40.76,248.11,2005-02,2005,2,33.25,42.891663,True,False,idaho,
site_044,40.76,248.11,2005-03,2005,3,85.657,90.01367,True,False,idaho,
site_044,40.76,248.11,2005-04,2005,4,79.715,75.649666,True,False,idaho,
site_044,40.76,248.11,2005-05,2005,5,96.956,118.45634,False,False,idaho,
site_044,40.76,248.11,2005-06,2005,6,53.263,64.922,False,False,idaho,
site_044,40.76,248.11,2005-07,2005,7,0.0,3.198,False,False,idaho,
site_044,40.76,248.11,2005-08,2005,8,26.251,18.358332,False,False,idaho,
site_044,40.76,248.11,2005-09,2005,9,10.467,16.222666,False,False,idaho,
site_044,40.76,248.11,2005-10,2005,10,32.598,38.551666,False,False,idaho,
site_044,40.76,248.11,2005-11,2005,11,36.223,73.139336,False,False,idaho,
site_044,40.76,248.11,2005-12,2005,12,35.694,95.01966,True,False,idaho,
site_044,40.76,248.11,2006-01,2006,1,50.738,108.541664,True,False,idaho,
site_044,40.76,248.11,2006-02,2006,2,28.885,42.13567,True,False,idaho,
site_044,40.76,248.11,2006-03,2006,3,80.209,102.223,True,False,idaho,
site_044,40.76,248.11,2006-04,2006,4,89.64,103.49467,False,False,idaho,
site_044,40.76,248.11,2006-05,2006,5,31.141,33.158333,False,False,idaho,
site_044,40.76,248.11,2006-06,2006,6,20.882,26.564667,False,False,idaho,
site_044,40.76,248.11,2006-07,2006,7,2.875,14.060333,False,False,idaho,
site_044,40.76,248.11,2006-08,2006,8,33.348,25.843332,False,False,idaho,
site_044,40.76,248.11,2006-09,2006,9,63.021,58.234665,False,False,idaho,
site_044,40.76,248.11,2006-10,2006,10,37.084,56.994663,False,False,idaho,
site_044,40.76,248.11,2006-11,2006,11,29.333,69.480995,False,False,idaho,
site_044,40.76,248.11,2006-12,2006,12,24.748,58.176666,True,False,idaho,
site_044,40.76,248.11,2007-01,2007,1,22.708,24.163332,True,False,idaho,
site_044,40.76,248.11,2007-02,2007,2,50.724,64.048,True,False,idaho,
site_044,40.76,248.11,2007-03,2007,3,24.969,36.829334,True,False,idaho,
site_044,40.76,248.11,2007-04,2007,4,15.275,31.310333,False,False,idaho,
site_044,40.76,248.11,2007-05,2007,5,17.502,24.101,False,False,idaho,
site_044,40.76,248.11,2007-06,2007,6,26.755,35.047665,False,False,idaho,
site_044,40.76,248.11,2007-07,2007,7,14.499,20.645,False,False,idaho,
site_044,40.76,248.11,2007-08,2007,8,0.651,7.052334,False,False,idaho,
site_044,40.76,248.11,2007-09,2007,9,45.599,41.889668,False,False,idaho,
site_044,40.76,248.11,2007-10,2007,10,59.165,71.074005,False,False,idaho,
site_044,40.76,248.11,2007-11,2007,11,10.446,31.841331,False,False,idaho,
site_044,40.76,248.11,2007-12,2007,12,60.56,98.16267,True,False,idaho,
site_044,40.76,248.11,2008-01,2008,1,32.336,82.737335,True,False,idaho,
site_044,40.76,248.11,2008-02,2008,2,33.956,64.55367,True,False,idaho,
site_044,40.76,248.11,2008-03,2008,3,27.579,47.12733,True,False,idaho,
site_044,40.76,248.11,2008-04,2008,4,25.451,24.249666,False,False,idaho,
site_044,40.76,248.11,2008-05,2008,5,36.966,43.606335,False,False,idaho,
site_044,40.76,248.11,2008-06,2008,6,27.103,26.278666,False,False,idaho,
site_044,40.76,248.11,2008-07,2008,7,7.41,6.832333,False,False,idaho,
site_044,40.76,248.11,2008-08,2008,8,2.165,7.442,False,False,idaho,
site_044,40.76,248.11,2008-09,2008,9,37.154,32.759,False,False,idaho,
site_044,40.76,248.11,2008-10,2008,10,33.634,36.279003,False,False,idaho,
site_044,40.76,248.11,2008-11,2008,11,47.964,58.333004,False,False,idaho,
site_044,40.76,248.11,2008-12,2008,12,49.913,86.30533,True,False,idaho,
site_044,40.76,248.11,2009-01,2009,1,66.589,72.16433,True,False,idaho,
site_044,40.76,248.11,2009-02,2009,2,18.454,51.025997,True,False,idaho,
site_044,40.76,248.11,2009-03,2009,3,58.989,76.89634,True,False,idaho,
site_044,40.76,248.11,2009-04,2009,4,87.639,70.746,False,False,idaho,
site_044,40.76,248.11,2009-05,2009,5,31.901,47.956333,False,False,idaho,
site_044,40.76,248.11,2009-06,2009,6,88.56,96.089,False,False,idaho,
site_044,40.76,248.11,2009-07,2009,7,12.146,15.532333,False,False,idaho,
site_044,40.76,248.11,2009-08,2009,8,7.011,16.845333,False,False,idaho,
site_044,40.76,248.11,2009-09,2009,9,22.558,18.492666,False,False,idaho,
site_044,40.76,248.11,2009-10,2009,10,38.353,63.749332,False,False,idaho,
site_044,40.76,248.11,2009-11,2009,11,10.814,19.831667,False,False,idaho,
site_044,40.76,248.11,2009-12,2009,12,36.97,45.542004,True,False,idaho,
site_044,40.76,248.11,2010-01,2010,1,11.133,40.145668,True,False,idaho,
site_044,40.76,248.11,2010-02,2010,2,18.55,24.331665,True,False,idaho,
site_044,40.76,248.11,2010-03,2010,3,48.052,51.130665,True,False,idaho,
site_044,40.76,248.11,2010-04,2010,4,103.857,79.83234,False,False,idaho,
site_044,40.76,248.11,2010-05,2010,5,98.606,83.62234,False,False,idaho,
site_044,40.76,248.11,2010-06,2010,6,25.249,50.267,False,False,idaho,
site_044,40.76,248.11,2010-07,2010,7,3.74,8.492,False,False,idaho,
site_044,40.76,248.11,2010-08,2010,8,23.938,23.419668,False,False,idaho,
site_044,40.76,248.11,2010-09,2010,9,2.364,10.734333,False,False,idaho,
site_044,40.76,248.11,2010-10,2010,10,47.321,62.216335,False,False,idaho,
site_044,40.76,248.11,2010-11,2010,11,81.604,70.599335,False,False,idaho,
site_044,40.76,248.11,2010-12,2010,12,78.205,111.145996,True,False,idaho,
site_044,40.76,248.11,2011-01,2011,1,26.334,38.56867,True,False,idaho,
site_044,40.76,248.11,2011-02,2011,2,37.308,40.303333,True,False,idaho,
site_044,40.76,248.11,2011-03,2011,3,72.646,101.860664,True,False,idaho,
site_044,40.76,248.11,2011-04,2011,4,124.948,107.15766,False,False,idaho,
site_044,40.76,248.11,2011-05,2011,5,130.495,113.365,False,False,idaho,
site_044,40.76,248.11,2011-06,2011,6,31.787,31.483667,False,False,idaho,
site_044,40.76,248.11,2011-07,2011,7,16.523,11.192334,False,False,idaho,
site_044,40.76,248.11,2011-08,2011,8,42.129,36.063,False,False,idaho,
site_044,40.76,248.11,2011-09,2011,9,5.447,13.496666,False,False,idaho,
site_044,40.76,248.11,2011-10,2011,10,45.676,62.43633,False,False,idaho,
site_044,40.76,248.11,2011-11,2011,11,42.4,50.91267,False,False,idaho,
site_044,40.76,248.11,2011-12,2011,12,1.539,23.300001,False,False,idaho,
site_044,40.76,248.11,2012-01,2012,1,53.117,80.746666,False,False,idaho,
site_044,40.76,248.11,2012-02,2012,2,29.871,30.831667,False,False,idaho,
site_044,40.76,248.11,2012-03,2012,3,24.496,83.592,False,False,idaho,
site_044,40.76,248.11,2012-04,2012,4,69.487,61.17267,False,False,idaho,
site_044,40.76,248.11,2012-05,2012,5,20.190199,36.460667,False,False,idaho,
site_044,40.76,248.11,2012-06,2012,6,0.0,12.522,False,False,idaho,
site_044,40.76,248.11,2012-07,2012,7,16.505,19.822998,False,False,idaho,
site_044,40.76,248.11,2012-08,2012,8,0.48,3.3713334,False,False,idaho,
site_044,40.76,248.11,2012-09,2012,9,20.044,17.499666,False,False,idaho,
site_044,40.76,248.11,2012-10,2012,10,39.946,51.766666,False,False,idaho,
site_044,40.76,248.11,2012-11,2012,11,45.587,55.133335,False,False,idaho,
site_044,40.76,248.11,2012-12,2012,12,57.6629,104.2299,True,False,idaho,
site_044,40.76,248.11,2013-01,2013,1,53.796,48.57567,True,False,idaho,
site_044,40.76,248.11,2013-02,2013,2,22.879,21.372,True,False,idaho,
site_044,40.76,248.11,2013-03,2013,3,21.362,30.195665,True,False,idaho,
site_044,40.76,248.11,2013-04,2013,4,71.296,49.415997,False,False,idaho,
site_044,40.76,248.11,2013-05,2013,5,49.06,42.353333,False,False,idaho,
site_044,40.76,248.11,2013-06,2013,6,0.0,8.302333,False,False,idaho,
site_044,40.76,248.11,2013-07,2013,7,40.516,26.055666,False,False,idaho,
site_044,40.76,248.11,2013-08,2013,8,11.591,8.395333,False,False,idaho,
site_044,40.76,248.11,2013-09,2013,9,25.993,54.398666,False,False,idaho,
site_044,40.76,248.11,2013-10,2013,10,24.559,35.197666,False,False,idaho,
site_044,40.76,248.11,2013-11,2013,11,16.582,27.993002,False,False,idaho,
site_044,40.76,248.11,2013-12,2013,12,43.902,50.576,False,False,idaho,
site_044,40.76,248.11,2014-01,2014,1,25.07,37.576664,False,False,idaho,
site_044,40.76,248.11,2014-02,2014,2,46.897,86.185,False,False,idaho,
site_044,40.76,248.11,2014-03,2014,3,34.382,68.40467,False,False,idaho,
site_044,40.76,248.11,2014-04,2014,4,38.674,49.022,False,False,idaho,
site_044,40.76,248.11,2014-05,2014,5,32.373,25.232336,False,False,idaho,
site_044,40.76,248.11,2014-06,2014,6,23.375,26.211334,False,False,idaho,
site_044,40.76,248.11,2014-07,2014,7,24.627,20.190666,False,False,idaho,
site_044,40.76,248.11,2014-08,2014,8,58.434,48.253998,False,False,idaho,
site_044,40.76,248.11,2014-09,2014,9,65.617,55.730335,False,False,idaho,
site_044,40.76,248.11,2014-10,2014,10,5.542,17.155333,False,False,idaho,
site_044,40.76,248.11,2014-11,2014,11,15.601,44.85533,False,False,idaho,
site_044,40.76,248.11,2014-12,2014,12,50.063,84.515335,False,False,idaho,
site_044,40.76,248.11,2015-01,2015,1,31.042,36.518333,False,False,idaho,
site_044,40.76,248.11,2015-02,2015,2,11.43,30.413,False,False,idaho,
site_044,40.76,248.11,2015-03,2015,3,17.903,20.557333,False,False,idaho,
site_044,40.76,248.11,2015-04,2015,4,67.329,51.650665,False,False,idaho,
site_044,40.76,248.11,2015-05,2015,5,118.627,106.05367,False,False,idaho,
site_044,40.76,248.11,2015-06,2015,6,12.817,12.755668,False,False,idaho,
site_044,40.76,248.11,2015-07,2015,7,33.132,34.632,False,False,idaho,
site_044,40.76,248.11,2015-08,2015,8,22.117,30.698004,False,False,idaho,
site_044,40.76,248.11,2015-09,2015,9,44.416,42.355335,False,False,idaho,
