site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
purgatory western san juan program,2005,2005,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico mountains,702.1682568096497,623.5197768161202
purgatory western san juan program,2006,2005,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico mountains,619.5102080186001,624.532186389686
purgatory western san juan program,2007,2005,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico mountains,632.6762857337083,651.9289724664561
purgatory western san juan program,2008,2005,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico",661.2045645430437,636.860962871213
purgatory western san juan program,2009,2005,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico",657.9684050486283,667.9517974589111
purgatory western san juan program,2010,2005,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico",664.0123558886049,608.6602621101491
purgatory western san juan program,2011,2005,True,"western san juan mountains, colorado",southeastern utah and northern new mexico,678.8131418454287,639.3981141804587
purgatory western san juan program,2012,2005,True,western san juan mountains including the purgatory area,"southeastern utah mountains, northern new mexico",686.2486993877661,640.6116696597487
purgatory western san juan program,2013,2005,True,western san juan mountains including the purgatory area,"southeastern utah mountains, northern new mexico",712.0909186735507,614.268637656123
purgatory western san juan program,2014,2005,True,western san juan mountains including the purgatory area,"southeastern utah mountains, northern new mexico",674.6125858362585,667.4073750522837
purgatory western san juan program,2015,2005,True,western san juan mountains including the purgatory area,"southeastern utah mountains, northern new mexico",674.2188299393813,704.1168326463204
purgatory western san juan program,2016,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,704.832120599694,648.0748481379043
purgatory western san juan program,2017,2005,True,western san juan mountains and purgatory ski area,se san juan mountains and northern mountains,730.304292285872,663.6255272068441
purgatory western san juan program,2018,2005,True,western san juan mountains and purgatory ski area,se san juan mountains and northern mountains,672.8342659154679,655.6129618953831
purgatory western san juan program,2019,2005,True,western san juan mountains and purgatory ski area,se san juan mountains and northern mountains,654.513274283834,638.1603832523206
purgatory western san juan program,2020,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,702.3546083243043,612.9809930549496
purgatory western san juan program,2021,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,682.1537976976146,643.3556629226159
purgatory western san juan program,2022,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,646.5213717197505,628.7010404762067
purgatory western san juan program,2023,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,703.6110746449739,708.602551951478
purgatory western san juan program,2024,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,676.6956538262968,665.622257651919
purgatory western san juan program,2025,2005,True,western san juan mountains and purgatory ski area,se utah mountains and northern new mexico mountains,704.9236428983495,662.3520167738208
purgatory-western san juan program,2000,2001,False,"purgatory ski area and western san juan mountains, colorado","eastern san juan mountains, colorado",,
purgatory-western san juan program,2001,2001,False,"purgatory ski area and western san juan mountains, colorado","eastern san juan mountains, colorado",,
purgatory-western san juan program,2002,2001,False,purgatory ski area and western san juan mountains,eastern san juan mountains,,
purgatory-western san juan program,2003,2001,False,"purgatory ski area and western san juan mountains, colorado","eastern san juan mountains, colorado",,
purgatory-western san juan program,2004,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2005,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2006,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2007,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2008,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2009,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2010,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2011,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2012,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2013,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2014,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2015,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2016,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2017,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2018,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2019,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2020,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2021,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2022,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2023,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2024,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory-western san juan program,2025,2001,False,purgatory ski area and western san juan mountains,southeastern utah and northern new mexico mountains,,
purgatory/western san juan program,2000,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",621.7995082642253,635.7288456196951
purgatory/western san juan program,2001,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",620.7624919944767,587.9562224286028
purgatory/western san juan program,2002,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",636.236295428476,599.3283990498862
purgatory/western san juan program,2003,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",610.1128407357539,622.7018067312155
purgatory/western san juan program,2004,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",636.3276449544021,649.219224785587
purgatory/western san juan program,2005,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",619.5113330604021,638.5421261292197
purgatory/western san juan program,2006,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",646.9702620221876,634.7081285628971
purgatory/western san juan program,2007,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",646.3841871003264,632.9529433809004
purgatory/western san juan program,2008,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",610.1140324488852,643.5058963881694
purgatory/western san juan program,2009,2009,True,western san juan mountains including purgatory ski area,"southeastern utah mountains, northern new mexico mountains",701.6290997890621,641.0413226282313
purgatory/western san juan program,2010,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,653.7604661740066,612.7506931305766
purgatory/western san juan program,2011,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,697.143675111388,642.1519805408287
purgatory/western san juan program,2012,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,679.3207478946803,616.6577835270562
purgatory/western san juan program,2013,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,711.7519892706019,648.0270635725205
purgatory/western san juan program,2014,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,669.8578352463909,636.483801462794
purgatory/western san juan program,2015,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,674.6661147031393,714.4845405695715
purgatory/western san juan program,2016,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,696.4561083083934,652.5026404062072
purgatory/western san juan program,2017,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,665.4830339918034,620.8940108434603
purgatory/western san juan program,2018,2009,True,western san juan mountains including purgatory ski area,southeastern utah and northern new mexico,708.7203703639001,655.1454947330769
purgatory/western san juan program,2019,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,645.4598281354071,673.9839686409472
purgatory/western san juan program,2020,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,667.407290349642,705.334098653813
purgatory/western san juan program,2021,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,655.0241903818162,651.263690001532
purgatory/western san juan program,2022,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,716.6484504403868,628.939300649409
purgatory/western san juan program,2023,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,753.3613787403583,691.4209252857745
purgatory/western san juan program,2024,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,702.5070215522023,638.9850323525087
purgatory/western san juan program,2025,2009,True,western san juan mountains and purgatory ski area,se utah mountains and northern nm mountains,700.2969317047332,665.0961139623129
rain augmentation,2000,2002,False,"4,000 square mile area in west texas",4000 square mile area in westcentral texas,,
rain augmentation,2001,2002,False,"4,000 square mile area in west texas",4000 square mile area in westcentral texas,,
rain augmentation,2002,2002,False,"4,000 square mile area in west texas",4000 square mile area in westcentral texas,,
rain augmentation,2003,2002,False,"colorado river municipal water district region, texas",4000 square mile area in westcentral texas,,
rain augmentation,2004,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2005,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2006,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2007,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2008,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2009,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2010,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2011,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2012,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2013,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2014,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2015,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2016,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2017,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2018,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2019,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2020,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2021,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2022,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2023,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2024,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain augmentation,2025,2002,False,"4,000 square mile region around big spring, texas",4000 square mile area in westcentral texas,,
rain enhancement,2000,2003,True,"texas counties culberson, loving, reeves, ward","texas counties jeff davis, hudspeth",410.25130407782956,402.0594878622251
rain enhancement,2001,2003,True,"texas counties culberson, loving, reeves, ward","texas counties jeff davis, hudspeth",440.04695756520476,409.2591636674973
rain enhancement,2002,2003,True,"texas counties culberson, loving, reeves, ward","texas counties jeff davis, hudspeth",390.31617164523567,430.72911142685837
rain enhancement,2003,2003,True,"texas counties culberson, loving, reeves, ward","texas counties jeff davis, hudspeth",445.5249767198298,398.90914294284033
rain enhancement,2004,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",466.8212164283014,411.656768695831
rain enhancement,2005,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",460.02039725621364,420.6432411762653
rain enhancement,2006,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",468.3066617139054,427.2399489379697
rain enhancement,2007,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",495.0425485184266,428.44567936769806
rain enhancement,2008,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",389.0788541155303,439.4001443805645
rain enhancement,2009,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",474.7474681507056,452.0959877410434
rain enhancement,2010,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",457.5446311964103,443.3158528912742
rain enhancement,2011,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",418.0413371976777,447.33963808773046
rain enhancement,2012,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",482.84061015699405,398.94442083133805
rain enhancement,2013,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",497.26971356703626,442.255692479142
rain enhancement,2014,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",477.36886320767996,455.4876887000402
rain enhancement,2015,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",500.78151322819696,464.22352986426125
rain enhancement,2016,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",528.0779929569264,431.19123064415516
rain enhancement,2017,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",522.2948432404612,434.52401812778385
rain enhancement,2018,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",515.9492562823857,439.14748311791004
rain enhancement,2019,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",511.0222537935302,469.41034749728357
rain enhancement,2020,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",499.387473211081,484.3470263731052
rain enhancement,2021,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",446.3340719260426,450.81349731770996
rain enhancement,2022,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",477.52671118381954,486.19905784067623
rain enhancement,2023,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",459.9977997844829,469.08699522911485
rain enhancement,2024,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",551.3006775302398,465.3928555709391
rain enhancement,2025,2003,True,"culberson, loving, reeves, and ward counties, texas","jeff davis and hudspeth counties, texas",492.17583663535686,465.7153942545508
rainfall enhancement,2000,2001,False,west texas,west texas,,
rainfall enhancement,2001,2001,False,west texas,west texas,,
rainfall enhancement,2002,2001,False,west texas,west texas,,
rainfall enhancement,2003,2001,False,west texas,west texas,,
rainfall enhancement,2004,2001,False,west texas,west texas,,
rainfall enhancement,2005,2001,False,west texas,west texas,,
rainfall enhancement,2006,2001,False,west texas,west texas,,
rainfall enhancement,2007,2001,False,west texas,west texas,,
rainfall enhancement,2008,2001,False,west texas,west texas,,
rainfall enhancement,2009,2001,False,west texas,west texas,,
rainfall enhancement,2010,2001,False,west texas,west texas,,
rainfall enhancement,2011,2001,False,west texas,west texas,,
rainfall enhancement,2012,2001,False,west texas,west texas,,
rainfall enhancement,2013,2001,False,west texas,west texas,,
rainfall enhancement,2014,2001,False,west texas,west texas,,
rainfall enhancement,2015,2001,False,west texas,west texas,,
rainfall enhancement,2016,2001,False,west texas,west texas,,
rainfall enhancement,2017,2001,False,west texas,west texas,,
rainfall enhancement,2018,2001,False,west texas,west texas,,
rainfall enhancement,2019,2001,False,west texas,west texas,,
rainfall enhancement,2020,2001,False,west texas,west texas,,
rainfall enhancement,2021,2001,False,west texas,west texas,,
rainfall enhancement,2022,2001,False,west texas,west texas,,
rainfall enhancement,2023,2001,False,west texas,west texas,,
rainfall enhancement,2024,2001,False,west texas,west texas,,
rainfall enhancement,2025,2001,False,west texas,west texas,,
ruby mountain project,2000,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,541.0801201696121,556.665284115054
ruby mountain project,2001,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,554.2871344010117,548.6394454196768
ruby mountain project,2002,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,544.0900611593113,599.8956356911909
ruby mountain project,2003,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,587.8762760107688,524.1943839250669
ruby mountain project,2004,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,564.0810609714009,560.9525425507494
ruby mountain project,2005,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,576.0064191585947,537.2699747547122
ruby mountain project,2006,2004,True,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,575.2282017875431,531.2678253252839
ruby mountain project,2007,2004,True,"northeast nevada, upper humboldt river basin",climatologically similar nearby area,545.2320936883257,555.2283215741257
ruby mountain project,2008,2004,True,"upper humboldt basin, northeast nevada",climatologically similar nearby area,564.4986608799974,561.4338119851759
ruby mountain project,2009,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,588.9955017683203,633.4543388765023
ruby mountain project,2010,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,582.2329750993968,558.39635460792
ruby mountain project,2011,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,569.6420323667064,537.2455317628829
ruby mountain project,2012,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,555.9978852099816,574.8252679373596
ruby mountain project,2013,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,588.51351785894,518.6339990613408
ruby mountain project,2014,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,571.93579599892,570.7010804348934
ruby mountain project,2015,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,632.6040700298624,575.900632057379
ruby mountain project,2016,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,608.930848747141,597.8650095736302
ruby mountain project,2017,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,580.4838231939273,604.8405562356962
ruby mountain project,2018,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,612.3478348318768,570.410759527307
ruby mountain project,2019,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,585.8443556905697,581.7346496342517
ruby mountain project,2020,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,639.9647035055156,568.8469792347332
ruby mountain project,2021,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,663.6422195634716,562.2984361298077
ruby mountain project,2022,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,567.2551920947311,600.7473694845158
ruby mountain project,2023,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,618.9606030510676,563.6603612850851
ruby mountain project,2024,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,612.7665144782214,587.6343274857035
ruby mountain project,2025,2004,True,"northeast nevada, upper humboldt basin",climatologically similar nearby area,636.4348587875191,575.620651002519
ruby mountains project,2000,2001,False,upper humboldt catchment,climatologically similar nearby area,,
ruby mountains project,2001,2001,False,upper humboldt catchment,climatologically similar nearby area,,
ruby mountains project,2002,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2003,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2004,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2005,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2006,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2007,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2008,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2009,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2010,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2011,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2012,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2013,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2014,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2015,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2016,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2017,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2018,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2019,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2020,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2021,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2022,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2023,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2024,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
ruby mountains project,2025,2001,False,"upper humboldt river basin, northeast nevada",climatologically similar nearby area,,
sacramento municipal utility district cloud seeding program,2000,2003,True,crystal basin,climatologically similar nearby area,708.8299157059422,717.2420796572565
sacramento municipal utility district cloud seeding program,2001,2003,True,crystal basin,climatologically similar nearby area,687.2007667065295,751.0357524816623
sacramento municipal utility district cloud seeding program,2002,2003,True,crystal basin,climatologically similar nearby area,700.5236516083346,675.9603004299167
sacramento municipal utility district cloud seeding program,2003,2003,True,crystal basin,climatologically similar nearby area,728.5442075507736,664.6745379275608
sacramento municipal utility district cloud seeding program,2004,2003,True,crystal basin,climatologically similar nearby area,769.4898061735137,710.3778278662484
sacramento municipal utility district cloud seeding program,2005,2003,True,192 sq mi area in california,climatologically similar nearby area,755.0208163989945,716.392444898944
sacramento municipal utility district cloud seeding program,2006,2003,True,192 sq mi area in california,climatologically similar nearby area,803.4174139743313,723.9664826689325
sacramento municipal utility district cloud seeding program,2007,2003,True,192 sq mi area in california,climatologically similar nearby area,752.6218610597912,709.8419871191414
sacramento municipal utility district cloud seeding program,2008,2003,True,192 sq mi area in california,climatologically similar nearby area,741.3808290245988,718.4840175293642
sacramento municipal utility district cloud seeding program,2009,2003,True,192 sq mi area in california,climatologically similar nearby area,703.7078119160535,735.1877602635151
sacramento municipal utility district cloud seeding program,2010,2003,True,192 sq mi area in california,climatologically similar nearby area,707.7748374977521,754.510772316121
sacramento municipal utility district cloud seeding program,2011,2003,True,192 sq mi area in california,climatologically similar nearby area,725.5312668026451,682.123780742043
sacramento municipal utility district cloud seeding program,2012,2003,True,192 sq mi area in california,climatologically similar nearby area,755.4585148798744,724.2765140242135
sacramento municipal utility district cloud seeding program,2013,2003,True,192 sq mi area in california,climatologically similar nearby area,764.7074338912262,741.3452198485265
sacramento municipal utility district cloud seeding program,2014,2003,True,192 sq mi area in california,climatologically similar nearby area,739.5268719233082,715.5505973847316
sacramento municipal utility district cloud seeding program,2015,2003,True,192 sq mi area in california,climatologically similar nearby area,798.896703702665,784.2792407941824
sacramento municipal utility district cloud seeding program,2016,2003,True,192 sq mi area in california,climatologically similar nearby area,754.3845657015244,727.6147529942816
sacramento municipal utility district cloud seeding program,2017,2003,True,192 sq mi area in california,climatologically similar nearby area,785.3087105032,744.967682824818
sacramento municipal utility district cloud seeding program,2018,2003,True,192 sq mi area in california,climatologically similar nearby area,827.5792157805635,762.4005524210572
sacramento municipal utility district cloud seeding program,2019,2003,True,192 sq mi area in california,climatologically similar nearby area,797.6248113899413,736.2178802799526
sacramento municipal utility district cloud seeding program,2020,2003,True,192 sq mi area in california,climatologically similar nearby area,762.8678551273298,707.3356738048896
sacramento municipal utility district cloud seeding program,2021,2003,True,192 sq mi area in california,climatologically similar nearby area,776.7035681052498,745.2836368270866
sacramento municipal utility district cloud seeding program,2022,2003,True,192 sq mi area in california,climatologically similar nearby area,730.0600101156363,784.236013898176
sacramento municipal utility district cloud seeding program,2023,2003,True,192 sq mi area in california,climatologically similar nearby area,761.2156199174807,752.5776218303715
sacramento municipal utility district cloud seeding program,2024,2003,True,192 sq mi area in california,climatologically similar nearby area,787.9774501711021,742.3391424635255
sacramento municipal utility district cloud seeding program,2025,2003,True,192 sq mi area in california,climatologically similar nearby area,779.3745456911445,789.1418052375681
san gabriel mountains,2000,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2001,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2002,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2003,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2004,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2005,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2006,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2007,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2008,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2009,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2010,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2011,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2012,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2013,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2014,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2015,2001,False,san gabriel mountains,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2016,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2017,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2018,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2019,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2020,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2021,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2022,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2023,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2024,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
san gabriel mountains,2025,2001,False,san gabriel mountains north of los angeles,"big bear, lake arrowhead, east of target area",,
