site_id,state,year_month,year,month,target_area,control_area,target_area_precip_mm,control_area_precip_mm,target_area_seeded,seeding_season_months,treatment_start_year,did_eligible
upper_san_miguel_co,colorado,2004-08,2004,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,26.21,28.35,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2004-09,2004,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,43.65,30.53,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2004-10,2004,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,39.15,57.63,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2004-11,2004,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,74.03,58.52,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2004-12,2004,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,80.01,65.08,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-01,2005,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,61.61,87.13,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-02,2005,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,76.28,51.15,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-03,2005,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,51.34,58.32,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-04,2005,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,62.58,45.42,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-05,2005,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,42.04,56.49,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-06,2005,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,24.19,23.14,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-07,2005,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,14.6,20.84,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-08,2005,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,25.52,26.74,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-09,2005,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,48.64,39.79,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-10,2005,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,46.55,66.56,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-11,2005,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,98.65,61.99,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2005-12,2005,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,87.08,99.44,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-01,2006,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,46.82,80.53,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-02,2006,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,101.78,92.41,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-03,2006,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,74.7,53.79,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-04,2006,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,44.51,48.65,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-05,2006,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,40.42,32.25,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-06,2006,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.5,17.66,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-07,2006,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,22.65,23.94,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-08,2006,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,42.7,25.4,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-09,2006,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,39.08,35.12,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-10,2006,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,74.49,54.96,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-11,2006,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,58.67,48.39,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2006-12,2006,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,94.92,112.66,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-01,2007,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,55.93,63.85,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-02,2007,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,79.83,74.76,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-03,2007,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,34.58,59.19,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-04,2007,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,28.02,30.78,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-05,2007,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,32.03,26.87,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-06,2007,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.77,20.15,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-07,2007,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,32.19,14.84,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-08,2007,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,25.03,17.49,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-09,2007,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,50.28,26.44,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-10,2007,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,54.31,43.07,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-11,2007,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,69.16,63.56,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2007-12,2007,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,65.17,52.72,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-01,2008,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,54.71,82.99,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-02,2008,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,55.72,72.95,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-03,2008,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,50.84,46.01,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-04,2008,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,40.46,54.97,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-05,2008,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,28.37,24.21,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-06,2008,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,18.83,22.17,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-07,2008,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,24.58,26.33,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-08,2008,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,28.68,23.48,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-09,2008,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,36.07,18.49,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-10,2008,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,57.51,32.2,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-11,2008,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,68.13,28.99,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2008-12,2008,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,50.39,37.54,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-01,2009,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,92.9,97.1,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-02,2009,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,107.24,69.8,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-03,2009,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,78.96,64.67,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-04,2009,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,30.24,54.36,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-05,2009,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,55.3,31.55,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-06,2009,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,34.28,35.16,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-07,2009,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,27.71,28.51,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-08,2009,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,24.25,29.69,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-09,2009,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,40.46,22.96,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-10,2009,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,68.42,52.2,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-11,2009,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,82.03,96.51,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2009-12,2009,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,50.34,99.63,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-01,2010,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,128.32,68.77,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-02,2010,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,86.79,32.3,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-03,2010,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,76.25,53.9,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-04,2010,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,47.73,36.91,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-05,2010,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,36.72,27.44,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-06,2010,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,19.55,33.25,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-07,2010,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.7,18.7,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-08,2010,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,23.66,24.01,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-09,2010,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,39.18,28.18,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-10,2010,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,46.0,28.61,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-11,2010,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,41.81,51.18,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2010-12,2010,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,84.64,74.91,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-01,2011,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,80.67,91.63,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-02,2011,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,67.39,102.15,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-03,2011,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,65.61,66.59,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-04,2011,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,71.81,62.35,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-05,2011,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,26.61,39.99,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-06,2011,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,21.73,29.74,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-07,2011,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,22.62,18.15,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-08,2011,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.6,18.45,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-09,2011,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,33.34,38.51,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-10,2011,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,52.4,38.82,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-11,2011,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,30.68,37.81,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2011-12,2011,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,82.53,59.49,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-01,2012,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,100.23,106.13,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-02,2012,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,109.1,83.97,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-03,2012,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,70.37,89.12,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-04,2012,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,51.18,69.67,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-05,2012,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,46.26,39.39,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-06,2012,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,35.22,24.28,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-07,2012,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,24.04,22.15,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-08,2012,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,36.21,40.64,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-09,2012,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,42.41,33.63,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-10,2012,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,60.22,70.44,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-11,2012,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,77.07,62.09,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2012-12,2012,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,59.57,89.62,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-01,2013,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,92.75,83.08,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-02,2013,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,85.9,78.35,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-03,2013,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,75.6,46.39,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-04,2013,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,56.06,46.87,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-05,2013,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,45.21,46.6,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-06,2013,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,34.77,23.05,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-07,2013,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.46,33.04,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-08,2013,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.73,25.45,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-09,2013,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,28.78,33.13,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-10,2013,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,55.92,64.43,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-11,2013,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,71.31,56.96,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2013-12,2013,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,107.4,64.73,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-01,2014,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,79.68,62.41,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-02,2014,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,103.67,71.95,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-03,2014,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,51.27,77.98,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-04,2014,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,55.4,42.1,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-05,2014,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,40.59,25.58,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-06,2014,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,26.74,29.1,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-07,2014,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,18.78,11.56,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-08,2014,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,22.21,29.46,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-09,2014,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,47.35,30.18,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-10,2014,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,58.97,45.82,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-11,2014,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,77.52,78.21,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2014-12,2014,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,102.71,77.07,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-01,2015,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,129.6,131.85,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-02,2015,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,144.16,99.07,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-03,2015,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,86.65,97.54,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-04,2015,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,95.66,77.75,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-05,2015,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,68.33,62.27,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-06,2015,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,34.15,39.95,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-07,2015,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,39.13,32.77,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-08,2015,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,35.28,22.14,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-09,2015,9,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,45.21,67.64,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-10,2015,10,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,88.53,52.33,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-11,2015,11,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,94.64,83.72,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2015-12,2015,12,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,84.77,105.83,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-01,2016,1,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,88.44,69.09,True,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-02,2016,2,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,107.99,97.3,True,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-03,2016,3,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,77.15,74.53,True,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-04,2016,4,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,37.16,50.6,True,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-05,2016,5,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,32.12,37.36,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-06,2016,6,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,29.11,34.36,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-07,2016,7,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,21.58,34.13,False,11;12;1;2;3;4,2016,True
upper_san_miguel_co,colorado,2016-08,2016,8,"Upper San Miguel River basin, Telluride ski area",Uncompahgre Plateau and southeastern Utah mountains,40.84,27.73,False,11;12;1;2;3;4,2016,True
